AccountID,CustomerID,ProductID,OpenDate
A0007944,C02597,P004,2020-09-01
A0007945,C02597,P201,2021-02-22
A0007946,C02598,P004,2025-08-27
A0007947,C02598,P201,2026-04-23
A0007948,C02599,P006,2024-08-21
A0007949,C02599,P203,2025-02-27
A0007950,C02600,P004,2023-08-03
A0007951,C02600,P202,2024-02-06
A0007952,C02601,P001,2020-10-16
A0007953,C02601,P105,2021-06-07
A0007954,C02601,P202,2021-07-19
A0007955,C02602,P002,2025-08-22
A0007956,C02602,P101,2027-06-22
A0007957,C02602,P201,2025-11-12
A0007958,C02603,P002,2021-07-29
A0007959,C02603,P203,2021-12-26
A0007960,C02604,P002,2020-09-11
A0007961,C02604,P203,2021-05-26
A0007962,C02605,P006,2020-08-17
A0007963,C02605,P203,2021-07-22
A0007964,C02606,P002,2023-06-29
A0007965,C02606,P203,2023-09-01
A0007966,C02607,P005,2023-09-10
A0007967,C02607,P202,2023-09-11
A0007968,C02608,P006,2024-09-07
A0007969,C02608,P004,2024-09-08
A0007970,C02608,P204,2025-04-16
A0007971,C02608,P204,2025-04-13
A0007972,C02609,P001,2024-10-14
A0007973,C02609,P202,2025-06-30
A0007974,C02610,P007,2021-10-19
A0007975,C02610,P201,2022-02-07
A0007976,C02611,P002,2023-12-07
A0007977,C02611,P002,2023-10-11
A0007978,C02611,P202,2024-09-15
A0007979,C02611,P204,2024-06-08
A0007980,C02612,P002,2023-09-20
A0007981,C02612,P202,2024-01-05
A0007982,C02613,P006,2022-04-03
A0007983,C02613,P102,2023-10-19
A0007984,C02613,P203,2022-11-27
A0007985,C02614,P004,2022-10-27
A0007986,C02614,P104,2023-08-19
A0007987,C02614,P203,2022-12-22
A0007988,C02615,P006,2024-03-11
A0007989,C02615,P201,2024-12-29
A0007990,C02616,P001,2023-09-27
A0007991,C02616,P202,2024-02-02
A0007992,C02617,P006,2024-12-07
A0007993,C02617,P201,2025-08-01
A0007994,C02618,P002,2024-03-07
A0007995,C02618,P202,2024-02-12
A0007996,C02619,P001,2024-12-01
A0007997,C02619,P002,2024-10-28
A0007998,C02619,P204,2025-03-24
A0007999,C02619,P203,2024-11-06
A0008000,C02620,P003,2020-05-21
A0008001,C02620,P004,2020-04-05
A0008002,C02620,P202,2020-08-14
A0008003,C02620,P204,2020-05-23
A0008004,C02621,P001,2023-06-26
A0008005,C02621,P201,2024-02-07
A0008006,C02622,P004,2021-07-01
A0008007,C02622,P006,2021-06-02
A0008008,C02622,P104,2022-08-07
A0008009,C02622,P202,2021-09-01
A0008010,C02622,P202,2022-02-09
A0008011,C02623,P003,2021-10-07
A0008012,C02623,P102,2022-08-07
A0008013,C02623,P201,2022-08-21
A0008014,C02624,P003,2020-12-03
A0008015,C02624,P004,2021-01-12
A0008016,C02624,P007,2020-11-27
A0008017,C02624,P106,2022-04-30
A0008018,C02624,P206,2020-11-21
A0008019,C02624,P205,2021-08-20
A0008020,C02624,P204,2021-10-24
A0008021,C02624,P301,2021-12-11
A0008022,C02625,P006,2020-09-12
A0008023,C02625,P005,2020-09-07
A0008024,C02625,P106,2021-07-16
A0008025,C02625,P203,2021-06-22
A0008026,C02625,P202,2020-12-19
A0008027,C02625,P305,2021-10-17
A0008028,C02626,P001,2024-01-07
A0008029,C02626,P203,2024-09-15
A0008030,C02627,P002,2023-02-11
A0008031,C02627,P203,2023-01-15
A0008032,C02628,P005,2025-11-03
A0008033,C02628,P103,2027-05-12
A0008034,C02628,P201,2026-01-14
A0008035,C02629,P006,2020-12-22
A0008036,C02629,P201,2021-05-20
A0008037,C02630,P003,2020-06-24
A0008038,C02630,P001,2020-05-22
A0008039,C02630,P204,2021-01-29
A0008040,C02630,P203,2021-03-06
A0008041,C02631,P001,2023-03-15
A0008042,C02631,P202,2023-12-30
A0008043,C02632,P007,2025-02-09
A0008044,C02632,P202,2025-12-08
A0008045,C02633,P005,2024-07-11
A0008046,C02633,P201,2024-10-24
A0008047,C02634,P001,2024-12-07
A0008048,C02634,P004,2024-10-23
A0008049,C02634,P203,2025-08-16
A0008050,C02634,P202,2025-06-24
A0008051,C02635,P004,2024-10-27
A0008052,C02635,P105,2025-03-03
A0008053,C02635,P201,2024-10-18
A0008054,C02636,P005,2025-08-16
A0008055,C02636,P203,2025-07-12
A0008056,C02637,P007,2023-12-15
A0008057,C02637,P005,2023-12-21
A0008058,C02637,P001,2024-01-18
A0008059,C02637,P106,2025-06-29
A0008060,C02637,P206,2024-02-14
A0008061,C02637,P206,2024-10-31
A0008062,C02637,P205,2024-01-18
A0008063,C02637,P302,2024-03-07
A0008064,C02638,P002,2025-08-16
A0008065,C02638,P202,2026-05-10
A0008066,C02639,P002,2020-07-19
A0008067,C02639,P005,2020-08-04
A0008068,C02639,P005,2020-08-05
A0008069,C02639,P003,2020-08-18
A0008070,C02639,P104,2020-11-22
A0008071,C02639,P206,2020-10-04
A0008072,C02639,P206,2020-09-29
A0008073,C02639,P204,2021-05-31
A0008074,C02639,P301,2021-08-27
A0008075,C02640,P006,2020-11-19
A0008076,C02640,P104,2021-09-28
A0008077,C02640,P201,2021-02-26
A0008078,C02641,P006,2023-02-01
A0008079,C02641,P005,2023-01-08
A0008080,C02641,P105,2024-02-03
A0008081,C02641,P204,2023-07-25
A0008082,C02641,P202,2023-08-27
A0008083,C02642,P005,2024-07-30
A0008084,C02642,P202,2025-07-14
A0008085,C02643,P002,2021-11-15
A0008086,C02643,P201,2022-04-24
A0008087,C02644,P007,2020-04-23
A0008088,C02644,P201,2021-03-09
A0008089,C02645,P007,2023-12-21
A0008090,C02645,P105,2024-10-19
A0008091,C02645,P202,2024-03-21
A0008092,C02646,P002,2021-12-21
A0008093,C02646,P203,2022-06-06
A0008094,C02647,P001,2020-05-27
A0008095,C02647,P202,2020-04-29
A0008096,C02648,P006,2020-05-16
A0008097,C02648,P007,2020-04-10
A0008098,C02648,P204,2020-04-14
A0008099,C02648,P202,2020-05-20
A0008100,C02649,P007,2023-04-06
A0008101,C02649,P201,2023-09-05
A0008102,C02650,P006,2021-01-17
A0008103,C02650,P202,2021-07-20
A0008104,C02651,P005,2025-01-21
A0008105,C02651,P005,2025-02-28
A0008106,C02651,P106,2026-03-09
A0008107,C02651,P204,2025-05-09
A0008108,C02651,P204,2025-05-10
A0008109,C02652,P006,2025-01-22
A0008110,C02652,P203,2025-07-23
A0008111,C02652,P305,2027-01-03
A0008112,C02653,P006,2020-03-17
A0008113,C02653,P007,2020-03-02
A0008114,C02653,P203,2020-07-10
A0008115,C02653,P203,2020-12-16
A0008116,C02654,P003,2021-12-20
A0008117,C02654,P203,2022-01-13
A0008118,C02655,P001,2020-06-18
A0008119,C02655,P202,2020-09-03
A0008120,C02656,P004,2022-01-17
A0008121,C02656,P102,2023-06-26
A0008122,C02656,P202,2022-01-08
A0008123,C02657,P002,2022-09-22
A0008124,C02657,P201,2023-03-29
A0008125,C02658,P004,2023-01-31
A0008126,C02658,P202,2023-02-04
A0008127,C02659,P003,2020-12-01
A0008128,C02659,P203,2021-03-31
A0008129,C02660,P001,2021-07-27
A0008130,C02660,P106,2021-10-01
A0008131,C02660,P202,2022-01-31
A0008132,C02661,P005,2021-08-05
A0008133,C02661,P202,2021-09-30
A0008134,C02662,P005,2025-03-14
A0008135,C02662,P202,2026-02-13
A0008136,C02663,P003,2022-02-28
A0008137,C02663,P005,2022-04-16
A0008138,C02663,P003,2022-02-23
A0008139,C02663,P204,2022-08-07
A0008140,C02663,P206,2022-02-25
A0008141,C02663,P204,2022-11-08
A0008142,C02663,P303,2023-08-21
A0008143,C02664,P002,2024-05-31
A0008144,C02664,P005,2024-05-21
A0008145,C02664,P002,2024-05-28
A0008146,C02664,P001,2024-05-13
A0008147,C02664,P102,2024-08-05
A0008148,C02664,P204,2024-10-31
A0008149,C02664,P205,2025-02-17
A0008150,C02664,P205,2024-10-14
A0008151,C02664,P301,2026-05-30
A0008152,C02665,P002,2023-12-13
A0008153,C02665,P007,2024-01-09
A0008154,C02665,P002,2024-01-09
A0008155,C02665,P101,2024-03-11
A0008156,C02665,P204,2024-03-25
A0008157,C02665,P204,2024-09-05
A0008158,C02665,P204,2024-08-11
A0008159,C02665,P301,2025-11-29
A0008160,C02666,P004,2023-05-20
A0008161,C02666,P202,2023-11-22
A0008162,C02667,P006,2020-02-22
A0008163,C02667,P202,2021-01-22
A0008164,C02668,P006,2022-05-25
A0008165,C02668,P101,2022-08-29
A0008166,C02668,P201,2023-01-04
A0008167,C02669,P001,2024-01-02
A0008168,C02669,P202,2024-05-20
A0008169,C02670,P007,2023-09-13
A0008170,C02670,P007,2023-08-17
A0008171,C02670,P101,2024-04-03
A0008172,C02670,P202,2023-12-18
A0008173,C02670,P203,2024-07-13
A0008174,C02670,P302,2025-09-13
A0008175,C02671,P007,2021-07-07
A0008176,C02671,P203,2022-06-01
A0008177,C02672,P001,2021-10-30
A0008178,C02672,P203,2021-11-02
A0008179,C02673,P005,2023-03-17
A0008180,C02673,P202,2023-08-26
A0008181,C02674,P005,2021-02-17
A0008182,C02674,P201,2021-07-13
A0008183,C02675,P004,2023-03-29
A0008184,C02675,P203,2023-05-18
A0008185,C02676,P005,2022-05-21
A0008186,C02676,P005,2022-06-28
A0008187,C02676,P101,2023-09-18
A0008188,C02676,P203,2023-05-11
A0008189,C02676,P203,2022-09-18
A0008190,C02677,P003,2024-03-17
A0008191,C02677,P102,2025-12-26
A0008192,C02677,P202,2024-04-25
A0008193,C02678,P003,2021-11-19
A0008194,C02678,P203,2021-11-10
A0008195,C02679,P004,2024-03-01
A0008196,C02679,P201,2024-06-08
A0008197,C02680,P002,2023-08-23
A0008198,C02680,P202,2024-07-11
A0008199,C02681,P001,2024-07-30
A0008200,C02681,P201,2025-02-06
A0008201,C02682,P005,2020-10-18
A0008202,C02682,P005,2020-10-06
A0008203,C02682,P105,2022-11-09
A0008204,C02682,P202,2021-09-08
A0008205,C02682,P204,2020-12-19
A0008206,C02683,P006,2025-08-22
A0008207,C02683,P203,2025-08-15
A0008208,C02684,P007,2023-09-27
A0008209,C02684,P202,2024-03-09
A0008210,C02685,P003,2024-05-04
A0008211,C02685,P005,2024-03-25
A0008212,C02685,P203,2024-10-13
A0008213,C02685,P202,2024-07-27
A0008214,C02686,P001,2023-03-19
A0008215,C02686,P203,2024-02-01
A0008216,C02687,P002,2021-12-30
A0008217,C02687,P006,2021-12-24
A0008218,C02687,P101,2023-10-23
A0008219,C02687,P202,2022-05-11
A0008220,C02687,P203,2022-09-27
A0008221,C02688,P004,2020-06-01
A0008222,C02688,P202,2020-12-02
A0008223,C02689,P007,2022-09-27
A0008224,C02689,P202,2023-04-06
A0008225,C02690,P005,2022-07-23
A0008226,C02690,P203,2022-09-06
A0008227,C02691,P005,2024-11-14
A0008228,C02691,P007,2024-11-23
A0008229,C02691,P105,2026-11-04
A0008230,C02691,P204,2025-09-01
A0008231,C02691,P204,2025-10-06
A0008232,C02692,P007,2021-04-20
A0008233,C02692,P203,2021-04-29
A0008234,C02693,P006,2020-12-20
A0008235,C02693,P201,2021-02-11
A0008236,C02694,P003,2024-02-02
A0008237,C02694,P202,2024-03-25
A0008238,C02695,P001,2020-11-11
A0008239,C02695,P203,2021-03-23
A0008240,C02696,P003,2020-06-08
A0008241,C02696,P201,2020-11-04
A0008242,C02697,P007,2025-11-03
A0008243,C02697,P201,2026-05-04
A0008244,C02698,P002,2020-02-25
A0008245,C02698,P006,2020-03-04
A0008246,C02698,P203,2020-08-21
A0008247,C02698,P203,2020-04-24
A0008248,C02699,P007,2021-09-01
A0008249,C02699,P202,2021-08-31
A0008250,C02700,P001,2024-10-07
A0008251,C02700,P202,2024-11-19
A0008252,C02701,P002,2020-10-16
A0008253,C02701,P001,2020-11-08
A0008254,C02701,P202,2021-05-13
A0008255,C02701,P202,2020-11-09
A0008256,C02702,P003,2022-03-16
A0008257,C02702,P202,2022-08-17
A0008258,C02703,P001,2024-08-06
A0008259,C02703,P103,2025-08-09
A0008260,C02703,P203,2024-10-28
A0008261,C02704,P003,2020-09-10
A0008262,C02704,P203,2021-05-21
A0008263,C02705,P005,2022-05-27
A0008264,C02705,P106,2022-12-09
A0008265,C02705,P203,2023-05-11
A0008266,C02706,P002,2025-06-29
A0008267,C02706,P001,2025-07-26
A0008268,C02706,P103,2027-07-05
A0008269,C02706,P202,2025-09-23
A0008270,C02706,P203,2025-06-11
A0008271,C02707,P004,2025-03-30
A0008272,C02707,P203,2025-10-13
A0008273,C02708,P002,2020-06-09
A0008274,C02708,P201,2020-06-04
A0008275,C02709,P005,2025-06-20
A0008276,C02709,P102,2027-04-27
A0008277,C02709,P202,2026-04-09
A0008278,C02710,P005,2023-05-23
A0008279,C02710,P203,2023-07-19
A0008280,C02711,P003,2024-08-08
A0008281,C02711,P203,2024-10-03
A0008282,C02712,P001,2024-02-01
A0008283,C02712,P106,2024-09-28
A0008284,C02712,P203,2024-06-19
A0008285,C02713,P003,2022-06-16
A0008286,C02713,P201,2023-01-21
A0008287,C02714,P003,2022-03-27
A0008288,C02714,P002,2022-04-15
A0008289,C02714,P005,2022-04-09
A0008290,C02714,P007,2022-03-22
A0008291,C02714,P105,2023-10-05
A0008292,C02714,P204,2022-11-25
A0008293,C02714,P205,2022-10-02
A0008294,C02714,P204,2022-10-09
A0008295,C02714,P305,2024-03-28
A0008296,C02715,P006,2021-12-15
A0008297,C02715,P003,2021-12-02
A0008298,C02715,P105,2023-03-26
A0008299,C02715,P204,2021-11-16
A0008300,C02715,P203,2022-07-30
A0008301,C02716,P002,2025-08-09
A0008302,C02716,P202,2026-06-30
A0008303,C02717,P007,2021-01-29
A0008304,C02717,P005,2021-02-08
A0008305,C02717,P106,2021-07-07
A0008306,C02717,P204,2021-07-17
A0008307,C02717,P203,2021-09-25
A0008308,C02717,P303,2022-02-24
A0008309,C02718,P002,2024-11-20
A0008310,C02718,P006,2024-11-17
A0008311,C02718,P006,2024-11-29
A0008312,C02718,P206,2025-02-25
A0008313,C02718,P205,2025-07-17
A0008314,C02718,P206,2025-06-07
A0008315,C02718,P302,2026-09-07
A0008316,C02719,P007,2021-03-24
A0008317,C02719,P201,2021-06-27
A0008318,C02720,P002,2023-03-23
A0008319,C02720,P004,2023-03-31
A0008320,C02720,P203,2024-01-28
A0008321,C02720,P204,2024-01-14
A0008322,C02720,P301,2024-09-09
A0008323,C02721,P001,2020-02-25
A0008324,C02721,P203,2020-08-18
A0008325,C02722,P002,2024-10-16
A0008326,C02722,P105,2025-10-27
A0008327,C02722,P203,2024-09-01
A0008328,C02723,P004,2025-08-18
A0008329,C02723,P006,2025-09-08
A0008330,C02723,P005,2025-08-26
A0008331,C02723,P105,2026-04-12
A0008332,C02723,P204,2026-05-10
A0008333,C02723,P204,2026-07-26
A0008334,C02723,P205,2025-11-21
A0008335,C02723,P301,2026-08-15
A0008336,C02724,P007,2023-07-19
A0008337,C02724,P203,2024-03-03
A0008338,C02725,P003,2020-09-16
A0008339,C02725,P105,2021-06-14
A0008340,C02725,P203,2021-05-18
A0008341,C02726,P007,2020-05-31
A0008342,C02726,P201,2020-10-02
A0008343,C02727,P004,2024-06-22
A0008344,C02727,P201,2024-12-16
A0008345,C02728,P005,2023-08-01
A0008346,C02728,P103,2025-05-24
A0008347,C02728,P203,2024-03-31
A0008348,C02729,P004,2025-06-21
A0008349,C02729,P202,2025-06-14
A0008350,C02730,P003,2021-06-02
A0008351,C02730,P007,2021-06-23
A0008352,C02730,P005,2021-06-11
A0008353,C02730,P105,2022-10-25
A0008354,C02730,P205,2022-05-14
A0008355,C02730,P205,2021-06-05
A0008356,C02730,P204,2021-06-10
A0008357,C02730,P303,2022-04-18
A0008358,C02731,P004,2025-06-03
A0008359,C02731,P203,2026-05-25
A0008360,C02732,P003,2023-05-06
A0008361,C02732,P202,2023-07-24
A0008362,C02733,P002,2024-06-06
A0008363,C02733,P004,2024-07-16
A0008364,C02733,P204,2025-03-11
A0008365,C02733,P204,2024-09-26
A0008366,C02734,P002,2022-12-07
A0008367,C02734,P003,2022-11-10
A0008368,C02734,P204,2023-07-25
A0008369,C02734,P204,2022-12-06
A0008370,C02735,P006,2024-10-05
A0008371,C02735,P203,2025-05-11
A0008372,C02736,P001,2020-06-09
A0008373,C02736,P203,2021-04-24
A0008374,C02737,P006,2020-04-17
A0008375,C02737,P202,2020-08-31
A0008376,C02738,P003,2022-04-15
A0008377,C02738,P202,2022-05-08
A0008378,C02739,P001,2020-04-24
A0008379,C02739,P201,2021-03-23
A0008380,C02740,P004,2020-12-04
A0008381,C02740,P201,2021-03-21
A0008382,C02741,P003,2023-08-15
A0008383,C02741,P203,2023-09-15
A0008384,C02742,P003,2022-09-14
A0008385,C02742,P007,2022-08-11
A0008386,C02742,P104,2024-04-30
A0008387,C02742,P204,2023-01-24
A0008388,C02742,P204,2023-04-04
A0008389,C02743,P003,2021-04-09
A0008390,C02743,P203,2021-08-11
A0008391,C02744,P006,2022-12-17
A0008392,C02744,P005,2023-02-07
A0008393,C02744,P101,2023-09-12
A0008394,C02744,P204,2023-03-06
A0008395,C02744,P202,2023-11-30
A0008396,C02744,P303,2024-02-21
A0008397,C02745,P007,2023-08-15
A0008398,C02745,P104,2023-11-20
A0008399,C02745,P201,2023-12-03
A0008400,C02746,P005,2022-02-25
A0008401,C02746,P102,2022-09-15
A0008402,C02746,P203,2023-01-09
A0008403,C02747,P006,2020-05-11
A0008404,C02747,P106,2020-11-18
A0008405,C02747,P201,2021-03-15
A0008406,C02748,P005,2024-09-06
A0008407,C02748,P203,2024-11-02
A0008408,C02749,P002,2025-09-25
A0008409,C02749,P006,2025-10-01
A0008410,C02749,P001,2025-09-09
A0008411,C02749,P205,2026-04-01
A0008412,C02749,P206,2026-01-08
A0008413,C02749,P206,2025-10-05
A0008414,C02749,P302,2026-08-05
A0008415,C02750,P001,2024-02-02
A0008416,C02750,P002,2024-03-01
A0008417,C02750,P203,2024-10-23
A0008418,C02750,P203,2024-09-28
A0008419,C02750,P303,2024-11-25
A0008420,C02751,P005,2023-11-17
A0008421,C02751,P202,2024-07-05
A0008422,C02752,P004,2022-08-29
A0008423,C02752,P201,2022-10-14
A0008424,C02753,P004,2022-12-07
A0008425,C02753,P106,2024-04-18
A0008426,C02753,P202,2022-12-20
A0008427,C02754,P006,2021-02-09
A0008428,C02754,P201,2021-12-07
A0008429,C02755,P005,2024-05-23
A0008430,C02755,P203,2024-12-12
A0008431,C02756,P005,2020-08-24
A0008432,C02756,P001,2020-08-21
A0008433,C02756,P105,2022-07-05
A0008434,C02756,P202,2020-11-17
A0008435,C02756,P202,2021-06-18
A0008436,C02757,P002,2023-01-12
A0008437,C02757,P202,2023-11-10
A0008438,C02758,P005,2024-04-13
A0008439,C02758,P203,2025-01-13
A0008440,C02759,P001,2020-12-12
A0008441,C02759,P203,2020-12-03
A0008442,C02760,P003,2021-11-20
A0008443,C02760,P201,2021-12-13
A0008444,C02761,P006,2025-09-11
A0008445,C02761,P201,2026-02-20
A0008446,C02762,P003,2025-03-27
A0008447,C02762,P202,2025-10-08
A0008448,C02763,P003,2020-04-08
A0008449,C02763,P005,2020-04-19
A0008450,C02763,P101,2022-05-23
A0008451,C02763,P203,2020-09-14
A0008452,C02763,P203,2020-04-27
A0008453,C02764,P002,2020-09-06
A0008454,C02764,P203,2020-12-27
A0008455,C02765,P007,2023-04-29
A0008456,C02765,P203,2023-05-31
A0008457,C02766,P004,2022-10-13
A0008458,C02766,P202,2023-02-21
A0008459,C02767,P003,2023-02-23
A0008460,C02767,P201,2023-10-19
A0008461,C02768,P005,2024-02-18
A0008462,C02768,P201,2024-07-21
A0008463,C02769,P005,2022-12-13
A0008464,C02769,P005,2022-12-24
A0008465,C02769,P202,2023-09-11
A0008466,C02769,P202,2023-04-16
A0008467,C02770,P007,2024-05-25
A0008468,C02770,P202,2024-05-15
A0008469,C02771,P005,2024-03-11
A0008470,C02771,P007,2024-03-23
A0008471,C02771,P003,2024-03-09
A0008472,C02771,P003,2024-03-09
A0008473,C02771,P106,2025-08-17
A0008474,C02771,P206,2024-03-15
A0008475,C02771,P204,2024-08-22
A0008476,C02771,P206,2024-06-13
A0008477,C02771,P304,2025-12-05
A0008478,C02772,P004,2022-09-11
A0008479,C02772,P104,2024-01-22
A0008480,C02772,P201,2023-05-22
A0008481,C02773,P002,2020-11-15
A0008482,C02773,P203,2021-07-12
A0008483,C02774,P002,2025-03-11
A0008484,C02774,P001,2025-03-20
A0008485,C02774,P203,2025-08-20
A0008486,C02774,P204,2025-02-26
A0008487,C02774,P305,2026-10-09
A0008488,C02775,P002,2023-05-19
A0008489,C02775,P203,2023-04-29
A0008490,C02776,P003,2023-08-16
A0008491,C02776,P002,2023-07-09
A0008492,C02776,P203,2024-02-21
A0008493,C02776,P202,2024-04-30
A0008494,C02777,P001,2025-04-14
A0008495,C02777,P201,2025-09-26
A0008496,C02778,P004,2024-02-12
A0008497,C02778,P203,2024-08-12
A0008498,C02779,P001,2023-04-01
A0008499,C02779,P007,2023-04-04
A0008500,C02779,P002,2023-04-02
A0008501,C02779,P105,2024-01-25
A0008502,C02779,P206,2024-01-31
A0008503,C02779,P204,2023-06-03
A0008504,C02779,P204,2023-04-04
A0008505,C02779,P305,2024-08-31
A0008506,C02780,P005,2023-01-07
A0008507,C02780,P104,2023-02-04
A0008508,C02780,P201,2022-12-27
A0008509,C02780,P304,2025-01-26
A0008510,C02781,P005,2020-08-10
A0008511,C02781,P006,2020-06-26
A0008512,C02781,P102,2020-09-25
A0008513,C02781,P203,2021-05-03
A0008514,C02781,P202,2020-07-05
A0008515,C02782,P005,2022-08-15
A0008516,C02782,P202,2023-04-06
A0008517,C02783,P001,2020-10-29
A0008518,C02783,P202,2021-08-29
A0008519,C02783,P303,2022-06-05
A0008520,C02784,P002,2021-02-05
A0008521,C02784,P202,2021-09-26
A0008522,C02785,P007,2024-09-11
A0008523,C02785,P101,2026-07-17
A0008524,C02785,P201,2024-10-30
A0008525,C02786,P006,2025-09-09
A0008526,C02786,P004,2025-09-06
A0008527,C02786,P105,2026-02-18
A0008528,C02786,P202,2025-12-02
A0008529,C02786,P202,2026-04-07
A0008530,C02787,P003,2020-11-25
A0008531,C02787,P203,2020-11-18
A0008532,C02788,P005,2023-01-08
A0008533,C02788,P203,2023-09-01
A0008534,C02789,P003,2023-03-21
A0008535,C02789,P203,2024-01-01
A0008536,C02790,P004,2022-07-08
A0008537,C02790,P202,2022-12-06
A0008538,C02791,P001,2022-03-01
A0008539,C02791,P202,2022-03-31
A0008540,C02792,P007,2020-07-18
A0008541,C02792,P202,2021-01-17
A0008542,C02793,P003,2021-03-12
A0008543,C02793,P203,2021-09-03
A0008544,C02794,P001,2021-04-21
A0008545,C02794,P007,2021-04-16
A0008546,C02794,P004,2021-04-12
A0008547,C02794,P102,2021-05-10
A0008548,C02794,P204,2021-05-23
A0008549,C02794,P205,2021-08-07
A0008550,C02794,P206,2021-05-22
A0008551,C02794,P303,2022-10-13
A0008552,C02795,P002,2024-07-24
A0008553,C02795,P104,2024-12-31
A0008554,C02795,P202,2024-07-03
A0008555,C02796,P004,2024-05-16
A0008556,C02796,P201,2025-03-19
A0008557,C02797,P004,2020-07-21
A0008558,C02797,P104,2021-07-03
A0008559,C02797,P203,2021-04-09
A0008560,C02798,P007,2024-08-12
A0008561,C02798,P202,2024-10-07
A0008562,C02799,P006,2020-09-02
A0008563,C02799,P202,2021-01-21
A0008564,C02800,P007,2020-12-29
A0008565,C02800,P006,2021-02-08
A0008566,C02800,P203,2021-05-13
A0008567,C02800,P202,2021-08-06
A0008568,C02801,P002,2025-04-04
A0008569,C02801,P001,2025-03-06
A0008570,C02801,P105,2026-08-15
A0008571,C02801,P204,2026-02-11
A0008572,C02801,P203,2025-04-09
A0008573,C02802,P004,2024-07-31
A0008574,C02802,P202,2025-02-07
A0008575,C02803,P003,2021-06-25
A0008576,C02803,P201,2021-09-13
A0008577,C02804,P007,2024-06-23
A0008578,C02804,P202,2025-05-31
A0008579,C02805,P004,2023-09-28
A0008580,C02805,P003,2023-09-07
A0008581,C02805,P006,2023-09-18
A0008582,C02805,P102,2023-11-15
A0008583,C02805,P205,2024-06-15
A0008584,C02805,P206,2024-03-05
A0008585,C02805,P205,2024-04-02
A0008586,C02806,P004,2024-09-23
A0008587,C02806,P202,2025-08-14
A0008588,C02807,P002,2023-07-14
A0008589,C02807,P202,2023-08-14
A0008590,C02808,P005,2024-04-03
A0008591,C02808,P002,2024-04-22
A0008592,C02808,P005,2024-04-05
A0008593,C02808,P101,2024-05-09
A0008594,C02808,P206,2025-02-27
A0008595,C02808,P205,2025-01-30
A0008596,C02808,P206,2025-01-28
A0008597,C02809,P003,2022-03-29
A0008598,C02809,P101,2022-09-13
A0008599,C02809,P202,2023-02-03
A0008600,C02810,P001,2025-02-21
A0008601,C02810,P201,2025-06-12
A0008602,C02811,P002,2021-08-16
A0008603,C02811,P201,2021-09-22
A0008604,C02812,P003,2025-09-15
A0008605,C02812,P201,2025-11-19
A0008606,C02813,P005,2020-10-26
A0008607,C02813,P201,2021-08-06
A0008608,C02814,P002,2021-03-27
A0008609,C02814,P005,2021-03-27
A0008610,C02814,P102,2021-08-19
A0008611,C02814,P204,2021-02-28
A0008612,C02814,P204,2021-12-31
A0008613,C02815,P007,2023-01-22
A0008614,C02815,P203,2023-12-03
A0008615,C02816,P003,2021-01-03
